waveform	[0]	[1]	[2]
t0	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400	2023-02-25  12:35:45.046400
delta t	4.980000E-5	4.980000E-5	4.980000E-5

time	Y[0]	Y[1]	Y[2]
2023-02-25  12:35:45.195252	2.096558E+1	3.802490E+1	4.595947E+1
2023-02-25  12:35:45.195302	2.089233E+1	3.810425E+1	4.600830E+1
2023-02-25  12:35:45.195352	2.081909E+1	3.813477E+1	4.602051E+1
2023-02-25  12:35:45.195402	2.078247E+1	3.810425E+1	4.587402E+1
2023-02-25  12:35:45.195452	2.091064E+1	3.819580E+1	4.559937E+1
2023-02-25  12:35:45.195501	2.068481E+1	3.825684E+1	4.533081E+1
2023-02-25  12:35:45.195551	2.082520E+1	3.825073E+1	4.510498E+1
2023-02-25  12:35:45.195601	2.070313E+1	3.829346E+1	4.475708E+1
2023-02-25  12:35:45.195651	2.073975E+1	3.833008E+1	4.453735E+1
2023-02-25  12:35:45.195701	2.095947E+1	3.843384E+1	4.440918E+1
2023-02-25  12:35:45.195750	2.094116E+1	3.844604E+1	4.418945E+1
2023-02-25  12:35:45.195800	2.092896E+1	3.838501E+1	4.428101E+1
2023-02-25  12:35:45.195850	2.094116E+1	3.847656E+1	4.445801E+1
2023-02-25  12:35:45.195900	2.091064E+1	3.853149E+1	4.476929E+1
2023-02-25  12:35:45.195950	2.100830E+1	3.860474E+1	4.505005E+1
2023-02-25  12:35:45.195999	2.096558E+1	3.858032E+1	4.528809E+1
2023-02-25  12:35:45.196049	2.098389E+1	3.861694E+1	4.545288E+1
2023-02-25  12:35:45.196099	2.092896E+1	3.867188E+1	4.565430E+1
2023-02-25  12:35:45.196149	2.098999E+1	3.879395E+1	4.583740E+1
2023-02-25  12:35:45.196199	2.091064E+1	3.878784E+1	4.600220E+1
2023-02-25  12:35:45.196248	2.081909E+1	3.876953E+1	4.567261E+1
2023-02-25  12:35:45.196298	2.089844E+1	3.883667E+1	4.560547E+1
2023-02-25  12:35:45.196348	2.074585E+1	3.890991E+1	4.542236E+1
2023-02-25  12:35:45.196398	2.102661E+1	3.896484E+1	4.529419E+1
2023-02-25  12:35:45.196448	2.097168E+1	3.895874E+1	4.500122E+1
2023-02-25  12:35:45.196497	2.082520E+1	3.906860E+1	4.472046E+1
2023-02-25  12:35:45.196547	2.081299E+1	3.909302E+1	4.451904E+1
2023-02-25  12:35:45.196597	2.077637E+1	3.916626E+1	4.437256E+1
2023-02-25  12:35:45.196647	2.070923E+1	3.916626E+1	4.430542E+1
2023-02-25  12:35:45.196697	2.066040E+1	3.920288E+1	4.451294E+1
2023-02-25  12:35:45.196746	2.066040E+1	3.926392E+1	4.454956E+1
2023-02-25  12:35:45.196796	2.064819E+1	3.928223E+1	4.462891E+1
2023-02-25  12:35:45.196846	2.086792E+1	3.930664E+1	4.481812E+1
2023-02-25  12:35:45.196896	2.066040E+1	3.938599E+1	4.499512E+1
2023-02-25  12:35:45.196946	2.064819E+1	3.937378E+1	4.508667E+1
2023-02-25  12:35:45.196995	2.080078E+1	3.946533E+1	4.534302E+1
2023-02-25  12:35:45.197045	2.074585E+1	3.955688E+1	4.550171E+1
2023-02-25  12:35:45.197095	2.083130E+1	3.960571E+1	4.545288E+1
2023-02-25  12:35:45.197145	2.077637E+1	3.961792E+1	4.547119E+1
2023-02-25  12:35:45.197195	2.097168E+1	3.967896E+1	4.537354E+1
2023-02-25  12:35:45.197244	2.062378E+1	3.970947E+1	4.539795E+1
2023-02-25  12:35:45.197294	2.068481E+1	3.974609E+1	4.512329E+1
2023-02-25  12:35:45.197344	2.060547E+1	3.981323E+1	4.503784E+1
2023-02-25  12:35:45.197394	2.061768E+1	3.981934E+1	4.484863E+1
2023-02-25  12:35:45.197444	2.075806E+1	3.987427E+1	4.474487E+1
2023-02-25  12:35:45.197493	2.081299E+1	3.992310E+1	4.454956E+1
2023-02-25  12:35:45.197543	2.063599E+1	3.997803E+1	4.461670E+1
2023-02-25  12:35:45.197593	2.094727E+1	4.003906E+1	4.461060E+1
2023-02-25  12:35:45.197643	2.083130E+1	4.003296E+1	4.472656E+1
2023-02-25  12:35:45.197693	2.088623E+1	4.011841E+1	4.476929E+1
2023-02-25  12:35:45.197742	2.088623E+1	4.019775E+1	4.494629E+1
2023-02-25  12:35:45.197792	2.069702E+1	4.021606E+1	4.501953E+1
2023-02-25  12:35:45.197842	2.070313E+1	4.026489E+1	4.526367E+1
2023-02-25  12:35:45.197892	2.072144E+1	4.033203E+1	4.544067E+1
2023-02-25  12:35:45.197942	2.072754E+1	4.036255E+1	4.558716E+1
2023-02-25  12:35:45.197991	2.055664E+1	4.040527E+1	4.562378E+1
2023-02-25  12:35:45.198041	2.050781E+1	4.045410E+1	4.558105E+1
2023-02-25  12:35:45.198091	2.059937E+1	4.051514E+1	4.551392E+1
2023-02-25  12:35:45.198141	2.066650E+1	4.057617E+1	4.537354E+1
2023-02-25  12:35:45.198191	2.058105E+1	4.055176E+1	4.531250E+1
2023-02-25  12:35:45.198240	2.069092E+1	4.064941E+1	4.508057E+1
2023-02-25  12:35:45.198290	2.075195E+1	4.063721E+1	4.508057E+1
2023-02-25  12:35:45.198340	2.050781E+1	4.069214E+1	4.469604E+1
2023-02-25  12:35:45.198390	2.046509E+1	4.072876E+1	4.485474E+1
2023-02-25  12:35:45.198440	2.052612E+1	4.076538E+1	4.492798E+1
2023-02-25  12:35:45.198489	2.052612E+1	4.082642E+1	4.484863E+1
2023-02-25  12:35:45.198539	2.059937E+1	4.090576E+1	4.486694E+1
2023-02-25  12:35:45.198589	2.082520E+1	4.094238E+1	4.494019E+1
2023-02-25  12:35:45.198639	2.064819E+1	4.099731E+1	4.495850E+1
2023-02-25  12:35:45.198689	2.070923E+1	4.104614E+1	4.501953E+1
2023-02-25  12:35:45.198738	2.058716E+1	4.112549E+1	4.494629E+1
2023-02-25  12:35:45.198788	2.062378E+1	4.116821E+1	4.492188E+1
2023-02-25  12:35:45.198838	2.062378E+1	4.114990E+1	4.498901E+1
2023-02-25  12:35:45.198888	2.055054E+1	4.119263E+1	4.485474E+1
2023-02-25  12:35:45.198938	2.080688E+1	4.127197E+1	4.494019E+1
2023-02-25  12:35:45.198987	2.074585E+1	4.130859E+1	4.495850E+1
2023-02-25  12:35:45.199037	2.059937E+1	4.138184E+1	4.481201E+1
2023-02-25  12:35:45.199087	2.061768E+1	4.144287E+1	4.490356E+1
2023-02-25  12:35:45.199137	2.073975E+1	4.155884E+1	4.491577E+1
2023-02-25  12:35:45.199187	2.068481E+1	4.149780E+1	4.491577E+1
2023-02-25  12:35:45.199236	2.052612E+1	4.155273E+1	4.494629E+1
2023-02-25  12:35:45.199286	2.072754E+1	4.160156E+1	4.494629E+1
2023-02-25  12:35:45.199336	2.064819E+1	4.170532E+1	4.497681E+1
2023-02-25  12:35:45.199386	2.060547E+1	4.174194E+1	4.490356E+1
2023-02-25  12:35:45.199436	2.055054E+1	4.178467E+1	4.490356E+1
2023-02-25  12:35:45.199485	2.056274E+1	4.179077E+1	4.489746E+1
2023-02-25  12:35:45.199535	2.042847E+1	4.187622E+1	4.494019E+1
2023-02-25  12:35:45.199585	2.049561E+1	4.196167E+1	4.494019E+1
2023-02-25  12:35:45.199635	2.034302E+1	4.198608E+1	4.489136E+1
2023-02-25  12:35:45.199685	2.039795E+1	4.201050E+1	4.505005E+1
2023-02-25  12:35:45.199734	2.046509E+1	4.207764E+1	4.481812E+1
2023-02-25  12:35:45.199784	2.053833E+1	4.211426E+1	4.487915E+1
2023-02-25  12:35:45.199834	2.058716E+1	4.219360E+1	4.471436E+1
2023-02-25  12:35:45.199884	2.061157E+1	4.220581E+1	4.455566E+1
2023-02-25  12:35:45.199934	2.061768E+1	4.226074E+1	4.448853E+1
2023-02-25  12:35:45.199983	2.067261E+1	4.227295E+1	4.453735E+1
2023-02-25  12:35:45.200033	2.066040E+1	4.237671E+1	4.442139E+1
2023-02-25  12:35:45.200083	2.049561E+1	4.234009E+1	4.468994E+1
2023-02-25  12:35:45.200133	2.056274E+1	4.244995E+1	4.481812E+1
2023-02-25  12:35:45.200183	2.053833E+1	4.249878E+1	4.480591E+1
2023-02-25  12:35:45.200232	2.051392E+1	4.261475E+1	4.509277E+1
2023-02-25  12:35:45.200282	2.029419E+1	4.259033E+1	4.519653E+1
2023-02-25  12:35:45.200332	2.063599E+1	4.263916E+1	4.538574E+1
2023-02-25  12:35:45.200382	2.061768E+1	4.266357E+1	4.536743E+1
2023-02-25  12:35:45.200432	2.053223E+1	4.272461E+1	4.545898E+1
2023-02-25  12:35:45.200481	2.037964E+1	4.282837E+1	4.527588E+1
2023-02-25  12:35:45.200531	2.058105E+1	4.283447E+1	4.531860E+1
2023-02-25  12:35:45.200581	2.056885E+1	4.286499E+1	4.501343E+1
2023-02-25  12:35:45.200631	2.057495E+1	4.305420E+1	4.479370E+1
2023-02-25  12:35:45.200681	2.075806E+1	4.300537E+1	4.460449E+1
2023-02-25  12:35:45.200730	2.062988E+1	4.305420E+1	4.459229E+1
2023-02-25  12:35:45.200780	2.062988E+1	4.308472E+1	4.476318E+1
2023-02-25  12:35:45.200830	2.045898E+1	4.309692E+1	4.467773E+1
2023-02-25  12:35:45.200880	2.054443E+1	4.307861E+1	4.479370E+1
2023-02-25  12:35:45.200930	2.047729E+1	4.321899E+1	4.493408E+1
2023-02-25  12:35:45.200979	2.044067E+1	4.323120E+1	4.505615E+1
2023-02-25  12:35:45.201029	2.018433E+1	4.330444E+1	4.513550E+1
2023-02-25  12:35:45.201079	2.038574E+1	4.332886E+1	4.522095E+1
2023-02-25  12:35:45.201129	2.041016E+1	4.335938E+1	4.514160E+1
2023-02-25  12:35:45.201179	2.034302E+1	4.342651E+1	4.531860E+1
2023-02-25  12:35:45.201228	2.058716E+1	4.351807E+1	4.519653E+1
2023-02-25  12:35:45.201278	2.062988E+1	4.353027E+1	4.506836E+1
2023-02-25  12:35:45.201328	2.070313E+1	4.363403E+1	4.514160E+1
2023-02-25  12:35:45.201378	2.043457E+1	4.367065E+1	4.497681E+1
2023-02-25  12:35:45.201428	2.058105E+1	4.366455E+1	4.501343E+1
2023-02-25  12:35:45.201477	2.053223E+1	4.375610E+1	4.505005E+1
2023-02-25  12:35:45.201527	2.047729E+1	4.382935E+1	4.489136E+1
2023-02-25  12:35:45.201577	2.026367E+1	4.384766E+1	4.490356E+1
2023-02-25  12:35:45.201627	2.046509E+1	4.392090E+1	4.468384E+1
2023-02-25  12:35:45.201677	2.058105E+1	4.396973E+1	4.484863E+1
2023-02-25  12:35:45.201726	2.051392E+1	4.400024E+1	4.478760E+1
2023-02-25  12:35:45.201776	2.058716E+1	4.408569E+1	4.478760E+1
2023-02-25  12:35:45.201826	2.060547E+1	4.411011E+1	4.473267E+1
2023-02-25  12:35:45.201876	2.062988E+1	4.415894E+1	4.476929E+1
2023-02-25  12:35:45.201926	2.044067E+1	4.423218E+1	4.474487E+1
2023-02-25  12:35:45.201975	2.044067E+1	4.426880E+1	4.489746E+1
2023-02-25  12:35:45.202025	2.052612E+1	4.433594E+1	4.508667E+1
2023-02-25  12:35:45.202075	2.034302E+1	4.434814E+1	4.518433E+1
2023-02-25  12:35:45.202125	2.037964E+1	4.439087E+1	4.524536E+1
2023-02-25  12:35:45.202175	2.033081E+1	4.445801E+1	4.548340E+1
2023-02-25  12:35:45.202224	2.039795E+1	4.447021E+1	4.530029E+1
2023-02-25  12:35:45.202274	2.035522E+1	4.456177E+1	4.509888E+1
2023-02-25  12:35:45.202324	2.033081E+1	4.461670E+1	4.513550E+1
2023-02-25  12:35:45.202374	2.049561E+1	4.462891E+1	4.489136E+1
2023-02-25  12:35:45.202424	2.048950E+1	4.469604E+1	4.478149E+1
2023-02-25  12:35:45.202473	2.034302E+1	4.476929E+1	4.476318E+1
2023-02-25  12:35:45.202523	2.034302E+1	4.483032E+1	4.478149E+1
2023-02-25  12:35:45.202573	2.040405E+1	4.487915E+1	4.453125E+1
2023-02-25  12:35:45.202623	2.039795E+1	4.492798E+1	4.464111E+1
2023-02-25  12:35:45.202673	2.027588E+1	4.497681E+1	4.475708E+1
2023-02-25  12:35:45.202722	2.031250E+1	4.500732E+1	4.476929E+1
2023-02-25  12:35:45.202772	2.041626E+1	4.502563E+1	4.486084E+1
2023-02-25  12:35:45.202822	2.029419E+1	4.512329E+1	4.507446E+1
2023-02-25  12:35:45.202872	2.045288E+1	4.513550E+1	4.520874E+1
2023-02-25  12:35:45.202922	2.058716E+1	4.519653E+1	4.533691E+1
2023-02-25  12:35:45.202971	2.058716E+1	4.527588E+1	4.539185E+1
2023-02-25  12:35:45.203021	2.050171E+1	4.530029E+1	4.520264E+1
2023-02-25  12:35:45.203071	2.056274E+1	4.535522E+1	4.544067E+1
2023-02-25  12:35:45.203121	2.057495E+1	4.541016E+1	4.514160E+1
2023-02-25  12:35:45.203171	2.041626E+1	4.548340E+1	4.500122E+1
2023-02-25  12:35:45.203220	2.043457E+1	4.549561E+1	4.495850E+1
2023-02-25  12:35:45.203270	2.035522E+1	4.553833E+1	4.495850E+1
2023-02-25  12:35:45.203320	2.039185E+1	4.557495E+1	4.490967E+1
2023-02-25  12:35:45.203370	2.047729E+1	4.563599E+1	4.495239E+1
2023-02-25  12:35:45.203420	2.040405E+1	4.568481E+1	4.467773E+1
2023-02-25  12:35:45.203469	2.052612E+1	4.573975E+1	4.500122E+1
2023-02-25  12:35:45.203519	2.039185E+1	4.581909E+1	4.505615E+1
2023-02-25  12:35:45.203569	2.052002E+1	4.586792E+1	4.523315E+1
2023-02-25  12:35:45.203619	2.048950E+1	4.588623E+1	4.530640E+1
2023-02-25  12:35:45.203669	2.039185E+1	4.594116E+1	4.545288E+1
2023-02-25  12:35:45.203718	2.048950E+1	4.599609E+1	4.558716E+1
2023-02-25  12:35:45.203768	2.027588E+1	4.603271E+1	4.568481E+1
2023-02-25  12:35:45.203818	2.035522E+1	4.606934E+1	4.549561E+1
2023-02-25  12:35:45.203868	2.032471E+1	4.612427E+1	4.554443E+1
2023-02-25  12:35:45.203918	2.018433E+1	4.618530E+1	4.545288E+1
2023-02-25  12:35:45.203967	2.047119E+1	4.620361E+1	4.518433E+1
2023-02-25  12:35:45.204017	2.036133E+1	4.631958E+1	4.500732E+1
2023-02-25  12:35:45.204067	2.045288E+1	4.637451E+1	4.487915E+1
2023-02-25  12:35:45.204117	2.049561E+1	4.636230E+1	4.462280E+1
2023-02-25  12:35:45.204167	2.031250E+1	4.641724E+1	4.467163E+1
2023-02-25  12:35:45.204216	2.054443E+1	4.650269E+1	4.448853E+1
2023-02-25  12:35:45.204266	2.035522E+1	4.652710E+1	4.451294E+1
2023-02-25  12:35:45.204316	2.046509E+1	4.656372E+1	4.464111E+1
2023-02-25  12:35:45.204366	2.041016E+1	4.661865E+1	4.487305E+1
2023-02-25  12:35:45.204416	2.035522E+1	4.665527E+1	4.499512E+1
2023-02-25  12:35:45.204465	2.031860E+1	4.673462E+1	4.520874E+1
2023-02-25  12:35:45.204515	2.042236E+1	4.674683E+1	4.544678E+1
2023-02-25  12:35:45.204565	2.027588E+1	4.684448E+1	4.561157E+1
2023-02-25  12:35:45.204615	2.045898E+1	4.681396E+1	4.550781E+1
2023-02-25  12:35:45.204665	2.033081E+1	4.690552E+1	4.561157E+1
2023-02-25  12:35:45.204714	2.046509E+1	4.697266E+1	4.545898E+1
2023-02-25  12:35:45.204764	2.034912E+1	4.692993E+1	4.539795E+1
2023-02-25  12:35:45.204814	2.062378E+1	4.709473E+1	4.517212E+1
2023-02-25  12:35:45.204864	2.034302E+1	4.707642E+1	4.489136E+1
2023-02-25  12:35:45.204914	2.046509E+1	4.716187E+1	4.462891E+1
2023-02-25  12:35:45.204963	2.036743E+1	4.721680E+1	4.454956E+1
2023-02-25  12:35:45.205013	2.032471E+1	4.724731E+1	4.434814E+1
2023-02-25  12:35:45.205063	2.023926E+1	4.729004E+1	4.432373E+1
2023-02-25  12:35:45.205113	2.021484E+1	4.738159E+1	4.451294E+1
2023-02-25  12:35:45.205163	2.015991E+1	4.740601E+1	4.465332E+1
2023-02-25  12:35:45.205212	2.034912E+1	4.741821E+1	4.486084E+1
2023-02-25  12:35:45.205262	2.044067E+1	4.746094E+1	4.482422E+1
2023-02-25  12:35:45.205312	2.043457E+1	4.755249E+1	4.504395E+1
2023-02-25  12:35:45.205362	2.045898E+1	4.757690E+1	4.515991E+1
2023-02-25  12:35:45.205412	2.048950E+1	4.760742E+1	4.542847E+1
2023-02-25  12:35:45.205461	2.039795E+1	4.762573E+1	4.539795E+1
2023-02-25  12:35:45.205511	2.041016E+1	4.774170E+1	4.539795E+1
2023-02-25  12:35:45.205561	2.033691E+1	4.773560E+1	4.539185E+1
2023-02-25  12:35:45.205611	2.019653E+1	4.777222E+1	4.530640E+1
2023-02-25  12:35:45.205661	2.031250E+1	4.782715E+1	4.506226E+1
2023-02-25  12:35:45.205710	2.023926E+1	4.793091E+1	4.506226E+1
2023-02-25  12:35:45.205760	2.028809E+1	4.794312E+1	4.508057E+1
2023-02-25  12:35:45.205810	2.033081E+1	4.794922E+1	4.497681E+1
2023-02-25  12:35:45.205860	2.044067E+1	4.798584E+1	4.480591E+1
2023-02-25  12:35:45.205910	2.037964E+1	4.804077E+1	4.472046E+1
2023-02-25  12:35:45.205959	2.039185E+1	4.812012E+1	4.469604E+1
2023-02-25  12:35:45.206009	2.055054E+1	4.814453E+1	4.459229E+1
2023-02-25  12:35:45.206059	2.042847E+1	4.820557E+1	4.463501E+1
2023-02-25  12:35:45.206109	2.042236E+1	4.827881E+1	4.466553E+1
2023-02-25  12:35:45.206159	2.048950E+1	4.834595E+1	4.467773E+1
2023-02-25  12:35:45.206208	2.039185E+1	4.844971E+1	4.484863E+1
2023-02-25  12:35:45.206258	2.031860E+1	4.843750E+1	4.520874E+1
2023-02-25  12:35:45.206308	2.034302E+1	4.843140E+1	4.534912E+1
2023-02-25  12:35:45.206358	2.029419E+1	4.848633E+1	4.556274E+1
2023-02-25  12:35:45.206408	2.025146E+1	4.861450E+1	4.564209E+1
2023-02-25  12:35:45.206457	2.017822E+1	4.857178E+1	4.569092E+1
2023-02-25  12:35:45.206507	2.022095E+1	4.867554E+1	4.581909E+1
2023-02-25  12:35:45.206557	2.045288E+1	4.862671E+1	4.559326E+1
2023-02-25  12:35:45.206607	2.040405E+1	4.874268E+1	4.552612E+1
2023-02-25  12:35:45.206657	2.030640E+1	4.877319E+1	4.506226E+1
2023-02-25  12:35:45.206706	2.040405E+1	4.888306E+1	4.488525E+1
2023-02-25  12:35:45.206756	2.041016E+1	4.880981E+1	4.473267E+1
2023-02-25  12:35:45.206806	2.011719E+1	4.893799E+1	4.451904E+1
2023-02-25  12:35:45.206856	2.009888E+1	4.899292E+1	4.432983E+1
2023-02-25  12:35:45.206906	2.022095E+1	4.906616E+1	4.429321E+1
2023-02-25  12:35:45.206955	2.012329E+1	4.910889E+1	4.443359E+1
2023-02-25  12:35:45.207005	2.033081E+1	4.915771E+1	4.466553E+1
2023-02-25  12:35:45.207055	2.036743E+1	4.917603E+1	4.479980E+1
2023-02-25  12:35:45.207105	2.034912E+1	4.915771E+1	4.490967E+1
2023-02-25  12:35:45.207155	2.047729E+1	4.924927E+1	4.526367E+1
2023-02-25  12:35:45.207204	2.031860E+1	4.942627E+1	4.530029E+1
2023-02-25  12:35:45.207254	2.044678E+1	4.940796E+1	4.522705E+1
2023-02-25  12:35:45.207304	2.043457E+1	4.946899E+1	4.536133E+1
2023-02-25  12:35:45.207354	2.022705E+1	4.950562E+1	4.530029E+1
2023-02-25  12:35:45.207404	2.033691E+1	4.957275E+1	4.520874E+1
2023-02-25  12:35:45.207453	2.031250E+1	4.970703E+1	4.531250E+1
2023-02-25  12:35:45.207503	2.028198E+1	4.962158E+1	4.510498E+1
2023-02-25  12:35:45.207553	2.029419E+1	4.963989E+1	4.510498E+1
2023-02-25  12:35:45.207603	2.009277E+1	4.973145E+1	4.474487E+1
2023-02-25  12:35:45.207653	2.033691E+1	4.979858E+1	4.480591E+1
2023-02-25  12:35:45.207702	2.027588E+1	4.985352E+1	4.461670E+1
2023-02-25  12:35:45.207752	2.028809E+1	4.987183E+1	4.451904E+1
2023-02-25  12:35:45.207802	2.028198E+1	4.993286E+1	4.450684E+1
2023-02-25  12:35:45.207852	2.044067E+1	5.001221E+1	4.462891E+1
2023-02-25  12:35:45.207902	2.052612E+1	5.005493E+1	4.454346E+1
2023-02-25  12:35:45.207951	2.025757E+1	5.006104E+1	4.463501E+1
2023-02-25  12:35:45.208001	2.029419E+1	5.013428E+1	4.476929E+1
2023-02-25  12:35:45.208051	2.044678E+1	5.020142E+1	4.505615E+1
2023-02-25  12:35:45.208101	2.012329E+1	5.026245E+1	4.506836E+1
2023-02-25  12:35:45.208151	2.015381E+1	5.033569E+1	4.505005E+1
2023-02-25  12:35:45.208200	2.012939E+1	5.040283E+1	4.528809E+1
2023-02-25  12:35:45.208250	2.041016E+1	5.042114E+1	4.520874E+1
2023-02-25  12:35:45.208300	2.030029E+1	5.044556E+1	4.525757E+1
2023-02-25  12:35:45.208350	2.051392E+1	5.050049E+1	4.503784E+1
2023-02-25  12:35:45.208400	2.038574E+1	5.057373E+1	4.496460E+1
2023-02-25  12:35:45.208449	2.042236E+1	5.054321E+1	4.475098E+1
2023-02-25  12:35:45.208499	2.048340E+1	5.064697E+1	4.447021E+1
2023-02-25  12:35:45.208549	2.023926E+1	5.073242E+1	4.452515E+1
2023-02-25  12:35:45.208599	2.040405E+1	5.071411E+1	4.470215E+1
2023-02-25  12:35:45.208649	2.047119E+1	5.083618E+1	4.473877E+1
2023-02-25  12:35:45.208698	2.022095E+1	5.086060E+1	4.491577E+1
2023-02-25  12:35:45.208748	2.025757E+1	5.092163E+1	4.504395E+1
2023-02-25  12:35:45.208798	2.037354E+1	5.098877E+1	4.528809E+1
2023-02-25  12:35:45.208848	2.047729E+1	5.102539E+1	4.536133E+1
2023-02-25  12:35:45.208898	2.033691E+1	5.114136E+1	4.554443E+1
2023-02-25  12:35:45.208947	2.020874E+1	5.110474E+1	4.552002E+1
2023-02-25  12:35:45.208997	2.019043E+1	5.111694E+1	4.538574E+1
2023-02-25  12:35:45.209047	2.048950E+1	5.122070E+1	4.524536E+1
2023-02-25  12:35:45.209097	2.037964E+1	5.128784E+1	4.514771E+1
2023-02-25  12:35:45.209147	2.034912E+1	5.131226E+1	4.501343E+1
2023-02-25  12:35:45.209196	2.025757E+1	5.137939E+1	4.492798E+1
2023-02-25  12:35:45.209246	2.023926E+1	5.145874E+1	4.481812E+1
2023-02-25  12:35:45.209296	2.012329E+1	5.152588E+1	4.477539E+1
2023-02-25  12:35:45.209346	2.033081E+1	5.155640E+1	4.465942E+1
2023-02-25  12:35:45.209396	2.031860E+1	5.159912E+1	4.478760E+1
2023-02-25  12:35:45.209445	2.032471E+1	5.160522E+1	4.511719E+1
2023-02-25  12:35:45.209495	2.027588E+1	5.167847E+1	4.498901E+1
2023-02-25  12:35:45.209545	2.023315E+1	5.179443E+1	4.511719E+1
2023-02-25  12:35:45.209595	2.023926E+1	5.175171E+1	4.516602E+1
2023-02-25  12:35:45.209645	2.044067E+1	5.180664E+1	4.501343E+1
2023-02-25  12:35:45.209694	2.044067E+1	5.188599E+1	4.503174E+1
2023-02-25  12:35:45.209744	2.036743E+1	5.189209E+1	4.511719E+1
2023-02-25  12:35:45.209794	2.051392E+1	5.192871E+1	4.511108E+1
2023-02-25  12:35:45.209844	2.027588E+1	5.198975E+1	4.515991E+1
2023-02-25  12:35:45.209894	2.028198E+1	5.205688E+1	4.494629E+1
2023-02-25  12:35:45.209943	2.028198E+1	5.207520E+1	4.507446E+1
2023-02-25  12:35:45.209993	2.020874E+1	5.214844E+1	4.493408E+1
2023-02-25  12:35:45.210043	2.028809E+1	5.222168E+1	4.491577E+1
2023-02-25  12:35:45.210093	2.015991E+1	5.220947E+1	4.465332E+1
2023-02-25  12:35:45.210143	2.042847E+1	5.230103E+1	4.458008E+1
2023-02-25  12:35:45.210192	2.038574E+1	5.237427E+1	4.464111E+1
2023-02-25  12:35:45.210242	2.044067E+1	5.246582E+1	4.461060E+1
2023-02-25  12:35:45.210292	2.032471E+1	5.247803E+1	4.462891E+1
2023-02-25  12:35:45.210342	2.026367E+1	5.252075E+1	4.472046E+1
2023-02-25  12:35:45.210392	2.016602E+1	5.260010E+1	4.489746E+1
2023-02-25  12:35:45.210441	2.022705E+1	5.266724E+1	4.507446E+1
2023-02-25  12:35:45.210491	2.028809E+1	5.270386E+1	4.532471E+1
2023-02-25  12:35:45.210541	2.008667E+1	5.270386E+1	4.530640E+1
2023-02-25  12:35:45.210591	2.029419E+1	5.277710E+1	4.544067E+1
2023-02-25  12:35:45.210641	2.008057E+1	5.282593E+1	4.560547E+1
2023-02-25  12:35:45.210690	2.027588E+1	5.285645E+1	4.562988E+1
2023-02-25  12:35:45.210740	2.044067E+1	5.292969E+1	4.548950E+1
2023-02-25  12:35:45.210790	2.028198E+1	5.296631E+1	4.529419E+1
2023-02-25  12:35:45.210840	2.039795E+1	5.305176E+1	4.503784E+1
2023-02-25  12:35:45.210890	2.028809E+1	5.308838E+1	4.491577E+1
2023-02-25  12:35:45.210939	2.047119E+1	5.312500E+1	4.454956E+1
2023-02-25  12:35:45.210989	2.025757E+1	5.319214E+1	4.455566E+1
2023-02-25  12:35:45.211039	2.022095E+1	5.322876E+1	4.439087E+1
2023-02-25  12:35:45.211089	2.017822E+1	5.325317E+1	4.432983E+1
2023-02-25  12:35:45.211139	2.040405E+1	5.333862E+1	4.443359E+1
2023-02-25  12:35:45.211188	2.031860E+1	5.338745E+1	4.459229E+1
2023-02-25  12:35:45.211238	2.031860E+1	5.339355E+1	4.485474E+1
2023-02-25  12:35:45.211288	2.033691E+1	5.347290E+1	4.503174E+1
2023-02-25  12:35:45.211338	2.045288E+1	5.355835E+1	4.524536E+1
2023-02-25  12:35:45.211388	2.025757E+1	5.358887E+1	4.553833E+1
2023-02-25  12:35:45.211437	2.038574E+1	5.362549E+1	4.558716E+1
2023-02-25  12:35:45.211487	2.037964E+1	5.371094E+1	4.567261E+1
2023-02-25  12:35:45.211537	2.020264E+1	5.372925E+1	4.567261E+1
2023-02-25  12:35:45.211587	2.020874E+1	5.378418E+1	4.564819E+1
2023-02-25  12:35:45.211637	2.024536E+1	5.382080E+1	4.557495E+1
2023-02-25  12:35:45.211686	2.008667E+1	5.388184E+1	4.526978E+1
2023-02-25  12:35:45.211736	2.033081E+1	5.397339E+1	4.524536E+1
2023-02-25  12:35:45.211786	2.031860E+1	5.397949E+1	4.511108E+1
2023-02-25  12:35:45.211836	2.019043E+1	5.401611E+1	4.500122E+1
2023-02-25  12:35:45.211886	2.033691E+1	5.408936E+1	4.487915E+1
2023-02-25  12:35:45.211935	2.048950E+1	5.421753E+1	4.478760E+1
2023-02-25  12:35:45.211985	2.041016E+1	5.417480E+1	4.473267E+1
2023-02-25  12:35:45.212035	2.039795E+1	5.427856E+1	4.460449E+1
2023-02-25  12:35:45.212085	2.037964E+1	5.425415E+1	4.464111E+1
2023-02-25  12:35:45.212135	2.026978E+1	5.435791E+1	4.473267E+1
2023-02-25  12:35:45.212184	2.013550E+1	5.437622E+1	4.481201E+1
2023-02-25  12:35:45.212234	2.034302E+1	5.441895E+1	4.512939E+1
2023-02-25  12:35:45.212284	2.030029E+1	5.447388E+1	4.519043E+1
2023-02-25  12:35:45.212334	2.029419E+1	5.456543E+1	4.538574E+1
2023-02-25  12:35:45.212384	2.020264E+1	5.463257E+1	4.544678E+1
2023-02-25  12:35:45.212433	2.023315E+1	5.466919E+1	4.558716E+1
2023-02-25  12:35:45.212483	2.028198E+1	5.471802E+1	4.555054E+1
